match.id,series.id,end.time,duration..s.,mode,map,team,player,win.,score,kills,deaths,X...,k.d,kills.per.10min,deaths.per.10min,player.score,player.spm,damage.dealt,ekia,assists,headshots,suicides,team.kills,team.deaths,kills..stayed.alive.,hits,shots,accuracy....,num.lives,time.alive..s.,avg.time.per.life..s.,fave.specialist,fave.scorestreaks,hill.time..s.,hill.captures,hill.defends,snd.rounds,snd.firstbloods,snd.firstdeaths,snd.survives,bomb.pickups,bomb.plants,bomb.defuses,bomb.sneak.defuses,snd.1.kill.round,snd.2.kill.round,snd.3.kill.round,snd.4.kill.round,ctrl.rounds,ctrl.firstbloods,ctrl.firstdeaths,ctrl.captures,X2.piece,X3.piece,X4.piece,X4.streak,X5.streak,X6.streak,X7.streak,X8..streak
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Arcitys,L,119,14,19,-5,0.74,,,2525,,3335,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Simp,L,119,15,17,-2,0.88,,,2120,,3602,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Prestinni,L,119,14,23,-9,0.61,,,2055,,3304,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Abezy,L,119,8,24,-16,0.33,,,1215,,2475,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Formal,L,135,18,18,0,1,,,2915,,3683,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Gunless,L,135,18,19,-1,0.95,,,2430,,4438,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,John,L,135,15,20,-5,0.75,,,2370,,3085,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Classic,L,135,18,20,-2,0.9,,,2175,,4197,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Slacked,L,135,15,21,-6,0.71,,,1865,,3205,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Maux,W,250,31,13,18,2.38,,,3550,,4860,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Nagafen,W,250,17,15,2,1.13,,,3355,,3527,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,MajorManiak,W,250,16,17,-1,0.94,,,3000,,3752,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Envoy,W,250,18,21,-3,0.86,,,3620,,4019,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Havok,W,250,16,18,-2,0.89,,,2550,,3684,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Formal,L,5,10,11,-1,0.91,,,1125,,2098,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Gunless,L,5,17,6,11,2.83,,,2510,,3216,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,John,L,5,6,10,-4,0.6,,,725,,1574,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Classic,L,5,3,9,-6,0.33,,,790,,1557,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Slacked,L,5,6,9,-3,0.67,,,775,,1499,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Maux,W,6,7,8,-1,0.88,,,1050,,1885,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Nagafen,W,6,5,8,-3,0.63,,,800,,1624,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,MajorManiak,W,6,10,8,2,1.25,,,1350,,2242,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Envoy,W,6,14,8,6,1.75,,,1875,,2579,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Havok,W,6,10,10,0,1,,,940,,2109,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Formal,L,0,19,17,2,1.12,,,2625,,3563,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Gunless,L,0,19,16,3,1.19,,,2875,,4546,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,John,L,0,16,14,2,1.14,,,2480,,3507,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Classic,L,0,11,21,-10,0.52,,,1375,,2835,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Slacked,L,0,11,19,-8,0.58,,,1650,,3390,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Maux,W,3,18,13,5,1.38,,,3210,,3738,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Nagafen,W,3,14,14,0,1,,,2705,,3118,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,MajorManiak,W,3,15,14,1,1.07,,,3225,,3612,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Envoy,W,3,21,20,1,1.05,,,2800,,4774,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Havok,W,3,20,15,5,1.33,,,3575,,4331,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Parzelion,L,176,20,24,-4,0.83,,,3185,,4884,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Royalty,L,176,23,27,-4,0.85,,,3460,,5377,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Proto,L,176,15,24,-9,0.63,,,2525,,3385,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Mayhem,L,176,17,25,-8,0.68,,,2850,,4147,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Methodz,L,176,26,23,3,1.13,,,3245,,5183,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Mettalz,W,250,20,21,-1,0.95,,,3095,,4462,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Sukry,W,250,22,20,2,1.1,,,3575,,4488,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,MethodZsick,W,250,28,21,7,1.33,,,3970,,5409,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,JurNii,W,250,29,19,10,1.53,,,4170,,5821,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Lucky,W,250,24,20,4,1.2,,,4100,,5531,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Parzelion,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Royalty,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Proto,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Mayhem,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Methodz,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Mettalz,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Sukry,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,MethodZsick,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,JurNii,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Lucky,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,GodRx,L,188,30,39,-9,0.77,,,4340,,5818,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,Frosty,L,188,22,37,-15,0.59,,,3555,,5401,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,Kismet,L,188,30,31,-1,0.97,,,4595,,5992,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,Jetli,L,188,34,34,0,1,,,5065,,5600,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,General,L,188,22,28,-6,0.79,,,4125,,4709,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,OpTic Gaming,Dashy,W,250,44,20,24,2.2,,,5910,,7548,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,OpTic Gaming,Crimsix,W,250,32,30,2,1.07,,,4335,,7151,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,OpTic Gaming,Karma,W,250,22,31,-9,0.71,,,4020,,5431,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,OpTic Gaming,TJHaly,W,250,23,30,-7,0.77,,,3690,,5635,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,OpTic Gaming,Scump,W,250,36,28,8,1.29,,,5325,,6326,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,OpTic Gaming,Dashy,W,6,12,2,10,6,,,1675,,1747,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,OpTic Gaming,Karma,W,6,4,4,0,1,,,450,,886,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,OpTic Gaming,Scump,W,6,3,3,0,1,,,800,,1182,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,OpTic Gaming,Crimsix,W,6,3,3,0,1,,,575,,1131,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,OpTic Gaming,TJHaly,W,6,12,3,9,4,,,1400,,2184,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,Reciprocity,Dylan,L,1,2,6,-4,0.33,,,325,,516,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,Reciprocity,Seany,L,1,3,6,-3,0.5,,,500,,955,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,Reciprocity,Tommey,L,1,3,7,-4,0.43,,,325,,478,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,Reciprocity,Wuskin,L,1,6,7,-1,0.86,,,775,,1335,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
27,pool-A-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Arsenal,Reciprocity,Zed,L,1,1,7,-6,0.14,,,200,,237,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Enigma6,GodRx,W,6,4,5,-1,0.8,,,730,,1310,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Enigma6,Frosty,W,6,5,3,2,1.67,,,725,,1032,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Enigma6,Kismet,W,6,10,4,6,2.5,,,1515,,1324,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Enigma6,Jetli,W,6,7,4,3,1.75,,,800,,1121,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Enigma6,General,W,6,7,5,2,1.4,,,1025,,1992,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,OpTic Gaming,Dashy,L,2,4,7,-3,0.57,,,575,,1199,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,OpTic Gaming,Crimsix,L,2,4,7,-3,0.57,,,400,,1061,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,OpTic Gaming,Karma,L,2,6,7,-1,0.86,,,950,,1127,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,OpTic Gaming,TJHaly,L,2,3,6,-3,0.5,,,500,,720,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
28,pool-A-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,OpTic Gaming,Scump,L,2,5,6,-1,0.83,,,855,,988,,0,,,,,,,,,,,,,,,,,8,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Midnight,LlamaGod,L,99,18,18,0,1,,,2700,,3657,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Midnight,Lacefield,L,99,14,18,-4,0.78,,,2125,,3731,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Midnight,Blazt,L,99,17,23,-6,0.74,,,2360,,4484,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Midnight,Parasite,L,99,15,23,-8,0.65,,,1965,,3305,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Midnight,Knight,L,99,7,26,-19,0.27,,,1095,,2878,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Elevate,Skyz,W,250,23,12,11,1.92,,,3960,,5139,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Elevate,Breszy,W,250,22,17,5,1.29,,,3620,,4504,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Elevate,Profeezy,W,250,22,17,5,1.29,,,3170,,4579,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Elevate,Wailers,W,250,20,10,10,2,,,2715,,3635,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
29,pool-D-2,2019-05-03 16:22:38 UTC,540,Hardpoint,Hacienda,Elevate,MRuiz,W,250,21,15,6,1.4,,,2860,,4034,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Midnight,LlamaGod,L,0,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Midnight,Lacefield,L,0,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Midnight,Blazt,L,0,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Midnight,Parasite,L,0,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Midnight,Knight,L,0,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Elevate,Skyz,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Elevate,Breszy,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Elevate,Profeezy,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Elevate,Wailers,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
30,pool-D-2,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Arsenal,Elevate,MRuiz,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,0,,,,,,,,,,,
